,longitude,latitude,Date,Temperature,station_name,EnergyConsumption,DayNumber,WeekNumber,MonthNumber,MonthName
12372,-66.120000,44.270000,2023-06-03 08:00:00,,SAULNIERVILLE,699.2,3,23,6,June
10929,-67.830000,47.160000,2023-06-03 09:00:00,,ST LEONARD CS,720.85,3,23,6,June
11650,-66.610000,45.920000,2023-06-03 09:00:00,6.20,FREDERICTON CDA CS,720.85,3,23,6,June
12373,-66.120000,44.270000,2023-06-03 09:00:00,,SAULNIERVILLE,720.85,3,23,6,June
10930,-67.830000,47.160000,2023-06-03 10:00:00,,ST LEONARD CS,724.22,3,23,6,June
11651,-66.610000,45.920000,2023-06-03 10:00:00,6.30,FREDERICTON CDA CS,724.22,3,23,6,June
12374,-66.120000,44.270000,2023-06-03 10:00:00,,SAULNIERVILLE,724.22,3,23,6,June
10931,-67.830000,47.160000,2023-06-03 11:00:00,,ST LEONARD CS,737.7,3,23,6,June
11652,-66.610000,45.920000,2023-06-03 11:00:00,6.20,FREDERICTON CDA CS,737.7,3,23,6,June
12375,-66.120000,44.270000,2023-06-03 11:00:00,,SAULNIERVILLE,737.7,3,23,6,June
10932,-67.830000,47.160000,2023-06-03 12:00:00,,ST LEONARD CS,737.69,3,23,6,June
11653,-66.610000,45.920000,2023-06-03 12:00:00,6.00,FREDERICTON CDA CS,737.69,3,23,6,June
12376,-66.120000,44.270000,2023-06-03 12:00:00,,SAULNIERVILLE,737.69,3,23,6,June
10933,-67.830000,47.160000,2023-06-03 13:00:00,,ST LEONARD CS,747.3299999999999,3,23,6,June
11624,-66.120000,44.270000,2023-06-03 13:00:00,,SAULNIERVILLE,747.3299999999999,3,23,6,June
11654,-66.610000,45.920000,2023-06-03 13:00:00,6.00,FREDERICTON CDA CS,747.3299999999999,3,23,6,June
10934,-67.830000,47.160000,2023-06-03 14:00:00,,ST LEONARD CS,734.81,3,23,6,June
11655,-66.610000,45.920000,2023-06-03 14:00:00,6.00,FREDERICTON CDA CS,734.81,3,23,6,June
11723,-66.120000,44.270000,2023-06-03 14:00:00,,SAULNIERVILLE,734.81,3,23,6,June
10935,-67.830000,47.160000,2023-06-03 15:00:00,,ST LEONARD CS,730.97,3,23,6,June
11656,-66.610000,45.920000,2023-06-03 15:00:00,6.00,FREDERICTON CDA CS,730.97,3,23,6,June
12164,-66.120000,44.270000,2023-06-03 15:00:00,,SAULNIERVILLE,730.97,3,23,6,June
10936,-67.830000,47.160000,2023-06-03 16:00:00,,ST LEONARD CS,710.27,3,23,6,June
11657,-66.610000,45.920000,2023-06-03 16:00:00,5.40,FREDERICTON CDA CS,710.27,3,23,6,June
12309,-66.120000,44.270000,2023-06-03 16:00:00,,SAULNIERVILLE,710.27,3,23,6,June
10937,-67.830000,47.160000,2023-06-03 17:00:00,,ST LEONARD CS,677.07,3,23,6,June
11658,-66.610000,45.920000,2023-06-03 17:00:00,5.00,FREDERICTON CDA CS,677.07,3,23,6,June
12377,-66.120000,44.270000,2023-06-03 17:00:00,,SAULNIERVILLE,677.07,3,23,6,June
10938,-67.830000,47.160000,2023-06-03 18:00:00,,ST LEONARD CS,667.92,3,23,6,June
11659,-66.610000,45.920000,2023-06-03 18:00:00,4.80,FREDERICTON CDA CS,667.92,3,23,6,June
12378,-66.120000,44.270000,2023-06-03 18:00:00,,SAULNIERVILLE,667.92,3,23,6,June
10939,-67.830000,47.160000,2023-06-03 19:00:00,,ST LEONARD CS,657.8199999999999,3,23,6,June
11660,-66.610000,45.920000,2023-06-03 19:00:00,4.60,FREDERICTON CDA CS,657.8199999999999,3,23,6,June
12379,-66.120000,44.270000,2023-06-03 19:00:00,,SAULNIERVILLE,657.8199999999999,3,23,6,June
10940,-67.830000,47.160000,2023-06-03 20:00:00,,ST LEONARD CS,659.73,3,23,6,June
11661,-66.610000,45.920000,2023-06-03 20:00:00,4.40,FREDERICTON CDA CS,659.73,3,23,6,June
12380,-66.120000,44.270000,2023-06-03 20:00:00,,SAULNIERVILLE,659.73,3,23,6,June
10941,-67.830000,47.160000,2023-06-03 21:00:00,,ST LEONARD CS,672.25,3,23,6,June
11662,-66.610000,45.920000,2023-06-03 21:00:00,4.30,FREDERICTON CDA CS,672.25,3,23,6,June
12381,-66.120000,44.270000,2023-06-03 21:00:00,,SAULNIERVILLE,672.25,3,23,6,June
10942,-67.830000,47.160000,2023-06-03 22:00:00,,ST LEONARD CS,677.0799999999999,3,23,6,June
11663,-66.610000,45.920000,2023-06-03 22:00:00,4.40,FREDERICTON CDA CS,677.0799999999999,3,23,6,June
12382,-66.120000,44.270000,2023-06-03 22:00:00,,SAULNIERVILLE,677.0799999999999,3,23,6,June
10943,-67.830000,47.160000,2023-06-03 23:00:00,,ST LEONARD CS,658.77,3,23,6,June
11664,-66.610000,45.920000,2023-06-03 23:00:00,4.60,FREDERICTON CDA CS,658.77,3,23,6,June
12383,-66.120000,44.270000,2023-06-03 23:00:00,,SAULNIERVILLE,658.77,3,23,6,June
10944,-67.830000,47.160000,2023-06-04 00:00:00,,ST LEONARD CS,649.1600000000001,4,23,6,June
11665,-66.610000,45.920000,2023-06-04 00:00:00,4.80,FREDERICTON CDA CS,649.1600000000001,4,23,6,June
12384,-66.120000,44.270000,2023-06-04 00:00:00,,SAULNIERVILLE,649.1600000000001,4,23,6,June
10945,-67.830000,47.160000,2023-06-04 01:00:00,,ST LEONARD CS,634.24,4,23,6,June
11666,-66.610000,45.920000,2023-06-04 01:00:00,4.90,FREDERICTON CDA CS,634.24,4,23,6,June
12385,-66.120000,44.270000,2023-06-04 01:00:00,,SAULNIERVILLE,634.24,4,23,6,June
10946,-67.830000,47.160000,2023-06-04 02:00:00,,ST LEONARD CS,635.21,4,23,6,June
11667,-66.610000,45.920000,2023-06-04 02:00:00,5.10,FREDERICTON CDA CS,635.21,4,23,6,June
12386,-66.120000,44.270000,2023-06-04 02:00:00,,SAULNIERVILLE,635.21,4,23,6,June
10947,-67.830000,47.160000,2023-06-04 03:00:00,,ST LEONARD CS,634.24,4,23,6,June
11668,-66.610000,45.920000,2023-06-04 03:00:00,5.20,FREDERICTON CDA CS,634.24,4,23,6,June
12387,-66.120000,44.270000,2023-06-04 03:00:00,,SAULNIERVILLE,634.24,4,23,6,June
10948,-67.830000,47.160000,2023-06-04 04:00:00,,ST LEONARD CS,632.8,4,23,6,June
11669,-66.610000,45.920000,2023-06-04 04:00:00,5.40,FREDERICTON CDA CS,632.8,4,23,6,June
12388,-66.120000,44.270000,2023-06-04 04:00:00,,SAULNIERVILLE,632.8,4,23,6,June
10949,-67.830000,47.160000,2023-06-04 05:00:00,,ST LEONARD CS,632.8,4,23,6,June
11670,-66.610000,45.920000,2023-06-04 05:00:00,5.60,FREDERICTON CDA CS,632.8,4,23,6,June
12389,-66.120000,44.270000,2023-06-04 05:00:00,,SAULNIERVILLE,632.8,4,23,6,June
10950,-67.830000,47.160000,2023-06-04 06:00:00,,ST LEONARD CS,633.76,4,23,6,June
11671,-66.610000,45.920000,2023-06-04 06:00:00,5.80,FREDERICTON CDA CS,633.76,4,23,6,June
12390,-66.120000,44.270000,2023-06-04 06:00:00,,SAULNIERVILLE,633.76,4,23,6,June
10951,-67.830000,47.160000,2023-06-04 07:00:00,,ST LEONARD CS,635.6800000000001,4,23,6,June
11672,-66.610000,45.920000,2023-06-04 07:00:00,6.20,FREDERICTON CDA CS,635.6800000000001,4,23,6,June
12391,-66.120000,44.270000,2023-06-04 07:00:00,,SAULNIERVILLE,635.6800000000001,4,23,6,June
10952,-67.830000,47.160000,2023-06-04 08:00:00,,ST LEONARD CS,631.36,4,23,6,June
11673,-66.610000,45.920000,2023-06-04 08:00:00,6.40,FREDERICTON CDA CS,631.36,4,23,6,June
12392,-66.120000,44.270000,2023-06-04 08:00:00,,SAULNIERVILLE,631.36,4,23,6,June
10953,-67.830000,47.160000,2023-06-04 09:00:00,,ST LEONARD CS,635.2,4,23,6,June
11674,-66.610000,45.920000,2023-06-04 09:00:00,7.20,FREDERICTON CDA CS,635.2,4,23,6,June
12393,-66.120000,44.270000,2023-06-04 09:00:00,,SAULNIERVILLE,635.2,4,23,6,June
10954,-67.830000,47.160000,2023-06-04 10:00:00,,ST LEONARD CS,633.27,4,23,6,June
11675,-66.610000,45.920000,2023-06-04 10:00:00,7.80,FREDERICTON CDA CS,633.27,4,23,6,June
12394,-66.120000,44.270000,2023-06-04 10:00:00,,SAULNIERVILLE,633.27,4,23,6,June
10955,-67.830000,47.160000,2023-06-04 11:00:00,,ST LEONARD CS,636.65,4,23,6,June
11676,-66.610000,45.920000,2023-06-04 11:00:00,8.30,FREDERICTON CDA CS,636.65,4,23,6,June
12395,-66.120000,44.270000,2023-06-04 11:00:00,,SAULNIERVILLE,636.65,4,23,6,June
10956,-67.830000,47.160000,2023-06-04 12:00:00,,ST LEONARD CS,636.15,4,23,6,June
11677,-66.610000,45.920000,2023-06-04 12:00:00,8.70,FREDERICTON CDA CS,636.15,4,23,6,June
12396,-66.120000,44.270000,2023-06-04 12:00:00,,SAULNIERVILLE,636.15,4,23,6,June
10957,-67.830000,47.160000,2023-06-04 13:00:00,,ST LEONARD CS,642.42,4,23,6,June
11678,-66.610000,45.920000,2023-06-04 13:00:00,9.10,FREDERICTON CDA CS,642.42,4,23,6,June
12397,-66.120000,44.270000,2023-06-04 13:00:00,,SAULNIERVILLE,642.42,4,23,6,June
10958,-67.830000,47.160000,2023-06-04 14:00:00,,ST LEONARD CS,640.01,4,23,6,June
11679,-66.610000,45.920000,2023-06-04 14:00:00,9.10,FREDERICTON CDA CS,640.01,4,23,6,June
12398,-66.120000,44.270000,2023-06-04 14:00:00,,SAULNIERVILLE,640.01,4,23,6,June
10959,-67.830000,47.160000,2023-06-04 15:00:00,,ST LEONARD CS,641.46,4,23,6,June
11680,-66.610000,45.920000,2023-06-04 15:00:00,8.90,FREDERICTON CDA CS,641.46,4,23,6,June
12399,-66.120000,44.270000,2023-06-04 15:00:00,,SAULNIERVILLE,641.46,4,23,6,June
10960,-67.830000,47.160000,2023-06-04 16:00:00,,ST LEONARD CS,641.45,4,23,6,June
11681,-66.610000,45.920000,2023-06-04 16:00:00,9.00,FREDERICTON CDA CS,641.45,4,23,6,June
12400,-66.120000,44.270000,2023-06-04 16:00:00,,SAULNIERVILLE,641.45,4,23,6,June
10961,-67.830000,47.160000,2023-06-04 17:00:00,,ST LEONARD CS,641.94,4,23,6,June
11682,-66.610000,45.920000,2023-06-04 17:00:00,8.80,FREDERICTON CDA CS,641.94,4,23,6,June
12401,-66.120000,44.270000,2023-06-04 17:00:00,,SAULNIERVILLE,641.94,4,23,6,June
10962,-67.830000,47.160000,2023-06-04 18:00:00,,ST LEONARD CS,643.87,4,23,6,June
11683,-66.610000,45.920000,2023-06-04 18:00:00,8.60,FREDERICTON CDA CS,643.87,4,23,6,June
12402,-66.120000,44.270000,2023-06-04 18:00:00,,SAULNIERVILLE,643.87,4,23,6,June
10963,-67.830000,47.160000,2023-06-04 19:00:00,,ST LEONARD CS,641.9300000000001,4,23,6,June
11684,-66.610000,45.920000,2023-06-04 19:00:00,8.20,FREDERICTON CDA CS,641.9300000000001,4,23,6,June
12403,-66.120000,44.270000,2023-06-04 19:00:00,,SAULNIERVILLE,641.9300000000001,4,23,6,June
10964,-67.830000,47.160000,2023-06-04 20:00:00,,ST LEONARD CS,644.35,4,23,6,June
11685,-66.610000,45.920000,2023-06-04 20:00:00,7.70,FREDERICTON CDA CS,644.35,4,23,6,June
12404,-66.120000,44.270000,2023-06-04 20:00:00,,SAULNIERVILLE,644.35,4,23,6,June
10965,-67.830000,47.160000,2023-06-04 21:00:00,,ST LEONARD CS,639.0500000000001,4,23,6,June
11686,-66.610000,45.920000,2023-06-04 21:00:00,7.70,FREDERICTON CDA CS,639.0500000000001,4,23,6,June
12405,-66.120000,44.270000,2023-06-04 21:00:00,,SAULNIERVILLE,639.0500000000001,4,23,6,June
10966,-67.830000,47.160000,2023-06-04 22:00:00,,ST LEONARD CS,639.52,4,23,6,June
11687,-66.610000,45.920000,2023-06-04 22:00:00,7.60,FREDERICTON CDA CS,639.52,4,23,6,June
12406,-66.120000,44.270000,2023-06-04 22:00:00,,SAULNIERVILLE,639.52,4,23,6,June
10967,-67.830000,47.160000,2023-06-04 23:00:00,,ST LEONARD CS,639.53,4,23,6,June
11688,-66.610000,45.920000,2023-06-04 23:00:00,7.40,FREDERICTON CDA CS,639.53,4,23,6,June
12407,-66.120000,44.270000,2023-06-04 23:00:00,,SAULNIERVILLE,639.53,4,23,6,June
10968,-67.830000,47.160000,2023-06-05 00:00:00,,ST LEONARD CS,639.54,5,24,6,June
11689,-66.610000,45.920000,2023-06-05 00:00:00,7.10,FREDERICTON CDA CS,639.54,5,24,6,June
12408,-66.120000,44.270000,2023-06-05 00:00:00,,SAULNIERVILLE,639.54,5,24,6,June
10969,-67.830000,47.160000,2023-06-05 01:00:00,,ST LEONARD CS,631.8299999999999,5,24,6,June
11690,-66.610000,45.920000,2023-06-05 01:00:00,7.00,FREDERICTON CDA CS,631.8299999999999,5,24,6,June
12409,-66.120000,44.270000,2023-06-05 01:00:00,,SAULNIERVILLE,631.8299999999999,5,24,6,June
10970,-67.830000,47.160000,2023-06-05 02:00:00,,ST LEONARD CS,635.2,5,24,6,June
11691,-66.610000,45.920000,2023-06-05 02:00:00,6.80,FREDERICTON CDA CS,635.2,5,24,6,June
12410,-66.120000,44.270000,2023-06-05 02:00:00,,SAULNIERVILLE,635.2,5,24,6,June
10971,-67.830000,47.160000,2023-06-05 03:00:00,,ST LEONARD CS,630.87,5,24,6,June
11692,-66.610000,45.920000,2023-06-05 03:00:00,6.70,FREDERICTON CDA CS,630.87,5,24,6,June
12411,-66.120000,44.270000,2023-06-05 03:00:00,,SAULNIERVILLE,630.87,5,24,6,June
10972,-67.830000,47.160000,2023-06-05 04:00:00,,ST LEONARD CS,634.24,5,24,6,June
11693,-66.610000,45.920000,2023-06-05 04:00:00,6.80,FREDERICTON CDA CS,634.24,5,24,6,June
12412,-66.120000,44.270000,2023-06-05 04:00:00,,SAULNIERVILLE,634.24,5,24,6,June
10973,-67.830000,47.160000,2023-06-05 05:00:00,,ST LEONARD CS,403.26,5,24,6,June
11694,-66.610000,45.920000,2023-06-05 05:00:00,6.90,FREDERICTON CDA CS,403.26,5,24,6,June
12413,-66.120000,44.270000,2023-06-05 05:00:00,,SAULNIERVILLE,403.26,5,24,6,June
10974,-67.830000,47.160000,2023-06-05 06:00:00,,ST LEONARD CS,674.1800000000001,5,24,6,June
11695,-66.610000,45.920000,2023-06-05 06:00:00,7.10,FREDERICTON CDA CS,674.1800000000001,5,24,6,June
12414,-66.120000,44.270000,2023-06-05 06:00:00,,SAULNIERVILLE,674.1800000000001,5,24,6,June
10975,-67.830000,47.160000,2023-06-05 07:00:00,,ST LEONARD CS,899.87,5,24,6,June
11696,-66.610000,45.920000,2023-06-05 07:00:00,7.20,FREDERICTON CDA CS,899.87,5,24,6,June
12415,-66.120000,44.270000,2023-06-05 07:00:00,,SAULNIERVILLE,899.87,5,24,6,June
10976,-67.830000,47.160000,2023-06-05 08:00:00,,ST LEONARD CS,932.5899999999999,5,24,6,June
11697,-66.610000,45.920000,2023-06-05 08:00:00,7.60,FREDERICTON CDA CS,932.5899999999999,5,24,6,June
12416,-66.120000,44.270000,2023-06-05 08:00:00,,SAULNIERVILLE,932.5899999999999,5,24,6,June
10977,-67.830000,47.160000,2023-06-05 09:00:00,,ST LEONARD CS,1164.05,5,24,6,June
11698,-66.610000,45.920000,2023-06-05 09:00:00,7.90,FREDERICTON CDA CS,1164.05,5,24,6,June
12417,-66.120000,44.270000,2023-06-05 09:00:00,,SAULNIERVILLE,1164.05,5,24,6,June
10978,-67.830000,47.160000,2023-06-05 10:00:00,,ST LEONARD CS,1643.82,5,24,6,June
11699,-66.610000,45.920000,2023-06-05 10:00:00,8.80,FREDERICTON CDA CS,1643.82,5,24,6,June
12418,-66.120000,44.270000,2023-06-05 10:00:00,,SAULNIERVILLE,1643.82,5,24,6,June
10979,-67.830000,47.160000,2023-06-05 11:00:00,,ST LEONARD CS,1690.02,5,24,6,June
11700,-66.610000,45.920000,2023-06-05 11:00:00,9.00,FREDERICTON CDA CS,1690.02,5,24,6,June
12419,-66.120000,44.270000,2023-06-05 11:00:00,,SAULNIERVILLE,1690.02,5,24,6,June
10980,-67.830000,47.160000,2023-06-05 12:00:00,,ST LEONARD CS,1678.95,5,24,6,June
11701,-66.610000,45.920000,2023-06-05 12:00:00,9.70,FREDERICTON CDA CS,1678.95,5,24,6,June
12420,-66.120000,44.270000,2023-06-05 12:00:00,,SAULNIERVILLE,1678.95,5,24,6,June
10981,-67.830000,47.160000,2023-06-05 13:00:00,,ST LEONARD CS,1687.13,5,24,6,June
11702,-66.610000,45.920000,2023-06-05 13:00:00,10.50,FREDERICTON CDA CS,1687.13,5,24,6,June
12421,-66.120000,44.270000,2023-06-05 13:00:00,,SAULNIERVILLE,1687.13,5,24,6,June
10982,-67.830000,47.160000,2023-06-05 14:00:00,,ST LEONARD CS,1679.43,5,24,6,June
11703,-66.610000,45.920000,2023-06-05 14:00:00,10.40,FREDERICTON CDA CS,1679.43,5,24,6,June
12422,-66.120000,44.270000,2023-06-05 14:00:00,,SAULNIERVILLE,1679.43,5,24,6,June
10983,-67.830000,47.160000,2023-06-05 15:00:00,,ST LEONARD CS,1668.37,5,24,6,June
11704,-66.610000,45.920000,2023-06-05 15:00:00,10.40,FREDERICTON CDA CS,1668.37,5,24,6,June
12423,-66.120000,44.270000,2023-06-05 15:00:00,,SAULNIERVILLE,1668.37,5,24,6,June
10984,-67.830000,47.160000,2023-06-05 16:00:00,,ST LEONARD CS,1605.32,5,24,6,June
11705,-66.610000,45.920000,2023-06-05 16:00:00,10.60,FREDERICTON CDA CS,1605.32,5,24,6,June
12424,-66.120000,44.270000,2023-06-05 16:00:00,,SAULNIERVILLE,1605.32,5,24,6,June
10985,-67.830000,47.160000,2023-06-05 17:00:00,,ST LEONARD CS,1484.54,5,24,6,June
11706,-66.610000,45.920000,2023-06-05 17:00:00,10.50,FREDERICTON CDA CS,1484.54,5,24,6,June
12425,-66.120000,44.270000,2023-06-05 17:00:00,,SAULNIERVILLE,1484.54,5,24,6,June
10986,-67.830000,47.160000,2023-06-05 18:00:00,,ST LEONARD CS,1416.69,5,24,6,June
11707,-66.610000,45.920000,2023-06-05 18:00:00,10.30,FREDERICTON CDA CS,1416.69,5,24,6,June
12426,-66.120000,44.270000,2023-06-05 18:00:00,,SAULNIERVILLE,1416.69,5,24,6,June
10987,-67.830000,47.160000,2023-06-05 19:00:00,,ST LEONARD CS,1286.28,5,24,6,June
11708,-66.610000,45.920000,2023-06-05 19:00:00,10.00,FREDERICTON CDA CS,1286.28,5,24,6,June
12427,-66.120000,44.270000,2023-06-05 19:00:00,,SAULNIERVILLE,1286.28,5,24,6,June
10988,-67.830000,47.160000,2023-06-05 20:00:00,,ST LEONARD CS,1276.17,5,24,6,June
11709,-66.610000,45.920000,2023-06-05 20:00:00,9.50,FREDERICTON CDA CS,1276.17,5,24,6,June
12428,-66.120000,44.270000,2023-06-05 20:00:00,,SAULNIERVILLE,1276.17,5,24,6,June
10989,-67.830000,47.160000,2023-06-05 21:00:00,,ST LEONARD CS,926.33,5,24,6,June
11710,-66.610000,45.920000,2023-06-05 21:00:00,9.30,FREDERICTON CDA CS,926.33,5,24,6,June
12429,-66.120000,44.270000,2023-06-05 21:00:00,,SAULNIERVILLE,926.33,5,24,6,June
10990,-67.830000,47.160000,2023-06-05 22:00:00,,ST LEONARD CS,812.29,5,24,6,June
11711,-66.610000,45.920000,2023-06-05 22:00:00,9.00,FREDERICTON CDA CS,812.29,5,24,6,June
12430,-66.120000,44.270000,2023-06-05 22:00:00,,SAULNIERVILLE,812.29,5,24,6,June
10991,-67.830000,47.160000,2023-06-05 23:00:00,,ST LEONARD CS,792.07,5,24,6,June
11712,-66.610000,45.920000,2023-06-05 23:00:00,8.70,FREDERICTON CDA CS,792.07,5,24,6,June
12431,-66.120000,44.270000,2023-06-05 23:00:00,,SAULNIERVILLE,792.07,5,24,6,June
10992,-67.830000,47.160000,2023-06-06 00:00:00,,ST LEONARD CS,760.81,6,24,6,June
11713,-66.610000,45.920000,2023-06-06 00:00:00,8.40,FREDERICTON CDA CS,760.81,6,24,6,June
12432,-66.120000,44.270000,2023-06-06 00:00:00,,SAULNIERVILLE,760.81,6,24,6,June
10993,-67.830000,47.160000,2023-06-06 01:00:00,,ST LEONARD CS,683.8199999999999,6,24,6,June
11714,-66.610000,45.920000,2023-06-06 01:00:00,8.00,FREDERICTON CDA CS,683.8199999999999,6,24,6,June
12433,-66.120000,44.270000,2023-06-06 01:00:00,,SAULNIERVILLE,683.8199999999999,6,24,6,June
10994,-67.830000,47.160000,2023-06-06 02:00:00,,ST LEONARD CS,680.44,6,24,6,June
11715,-66.610000,45.920000,2023-06-06 02:00:00,7.90,FREDERICTON CDA CS,680.44,6,24,6,June
12434,-66.120000,44.270000,2023-06-06 02:00:00,,SAULNIERVILLE,680.44,6,24,6,June
10995,-67.830000,47.160000,2023-06-06 03:00:00,,ST LEONARD CS,683.8,6,24,6,June
11716,-66.610000,45.920000,2023-06-06 03:00:00,8.10,FREDERICTON CDA CS,683.8,6,24,6,June
12435,-66.120000,44.270000,2023-06-06 03:00:00,,SAULNIERVILLE,683.8,6,24,6,June
10996,-67.830000,47.160000,2023-06-06 04:00:00,,ST LEONARD CS,685.73,6,24,6,June
11717,-66.610000,45.920000,2023-06-06 04:00:00,8.70,FREDERICTON CDA CS,685.73,6,24,6,June
12436,-66.120000,44.270000,2023-06-06 04:00:00,,SAULNIERVILLE,685.73,6,24,6,June
10997,-67.830000,47.160000,2023-06-06 05:00:00,,ST LEONARD CS,707.87,6,24,6,June
11718,-66.610000,45.920000,2023-06-06 05:00:00,8.80,FREDERICTON CDA CS,707.87,6,24,6,June
12437,-66.120000,44.270000,2023-06-06 05:00:00,,SAULNIERVILLE,707.87,6,24,6,June
10998,-67.830000,47.160000,2023-06-06 06:00:00,,ST LEONARD CS,1090.43,6,24,6,June
11719,-66.610000,45.920000,2023-06-06 06:00:00,9.20,FREDERICTON CDA CS,1090.43,6,24,6,June
12438,-66.120000,44.270000,2023-06-06 06:00:00,,SAULNIERVILLE,1090.43,6,24,6,June
10999,-67.830000,47.160000,2023-06-06 07:00:00,,ST LEONARD CS,1256.46,6,24,6,June
11720,-66.610000,45.920000,2023-06-06 07:00:00,9.80,FREDERICTON CDA CS,1256.46,6,24,6,June
12439,-66.120000,44.270000,2023-06-06 07:00:00,,SAULNIERVILLE,1256.46,6,24,6,June
11000,-67.830000,47.160000,2023-06-06 08:00:00,,ST LEONARD CS,1433.53,6,24,6,June
11721,-66.610000,45.920000,2023-06-06 08:00:00,10.30,FREDERICTON CDA CS,1433.53,6,24,6,June
12440,-66.120000,44.270000,2023-06-06 08:00:00,,SAULNIERVILLE,1433.53,6,24,6,June
11001,-67.830000,47.160000,2023-06-06 09:00:00,,ST LEONARD CS,1502.83,6,24,6,June
11722,-66.610000,45.920000,2023-06-06 09:00:00,10.70,FREDERICTON CDA CS,1502.83,6,24,6,June
12441,-66.120000,44.270000,2023-06-06 09:00:00,,SAULNIERVILLE,1502.83,6,24,6,June
11002,-67.830000,47.160000,2023-06-06 10:00:00,,ST LEONARD CS,1581.75,6,24,6,June
